Country,Region,scenario,Technology,year,generation_GWh
Canada,SK,IET,Nuclear,2035,0
Canada,SK,IET,Nuclear,2040,0
Canada,SK,IET,Nuclear,2045,0
Canada,SK,IET,Nuclear,2050,0
Canada,SK,IET,Other,2010,0
Canada,SK,IET,Other,2020,84.658
Canada,SK,IET,Other fossil fuels,2025,6149.36172311116
Canada,SK,IET,Other fossil fuels,2030,3961.654793600032
Canada,SK,IET,Other fossil fuels,2035,5424.460987644488
Canada,SK,IET,Other fossil fuels,2040,5326.9238580222645
Canada,SK,IET,Other fossil fuels,2045,4819.682843622261
Canada,SK,IET,Other fossil fuels,2050,4818.815472222262
Canada,SK,IET,Other renewables,2025,0
Canada,SK,IET,Other renewables,2030,0
Canada,SK,IET,Other renewables,2035,0
Canada,SK,IET,Other renewables,2040,0
Canada,SK,IET,Other renewables,2045,0
Canada,SK,IET,Other renewables,2050,0
Canada,SK,IET,Solar,2010,0
Canada,SK,IET,Solar,2020,0.027
Canada,SK,IET,Solar,2025,0
Canada,SK,IET,Solar,2030,567.1926211111157
Canada,SK,IET,Solar,2035,4175.466055555589
Canada,SK,IET,Solar,2040,10584.790261111197
Canada,SK,IET,Solar,2045,13259.79036944455
Canada,SK,IET,Solar,2050,13581.382777777888
Canada,SK,IET,Storage,2025,9.041492258333406
Canada,SK,IET,Storage,2030,572.5902575000047
Canada,SK,IET,Storage,2035,570.2696827777824
Canada,SK,IET,Storage,2040,3808.3814444444743
Canada,SK,IET,Storage,2045,6452.588038888941
Canada,SK,IET,Storage,2050,9145.572711111185
Canada,SK,IET,Wind,2010,535.365
Canada,SK,IET,Wind,2020,819.816
Canada,SK,IET,Wind,2025,580.5387861111158
Canada,SK,IET,Wind,2030,2078.0030952777943
Canada,SK,IET,Wind,2035,11984.180700000095
Canada,SK,IET,Wind,2040,30767.49469444469
Canada,SK,IET,Wind,2045,40739.69669444477
Canada,SK,IET,Wind,2050,53460.26972222265
Canada,SK,JANDG,Biomass,2025,0
Canada,SK,JANDG,Biomass,2030,1300
Canada,SK,JANDG,Biomass,2035,3200
Canada,SK,JANDG,Biomass with CCUS,2025,0
Canada,SK,JANDG,Biomass with CCUS,2030,200
Canada,SK,JANDG,Biomass with CCUS,2035,400
Canada,SK,JANDG,Hydro,2010,3866.71
Canada,SK,JANDG,Hydro,2020,4423.24
Canada,SK,JANDG,Hydro,2025,4200
Canada,SK,JANDG,Hydro,2030,4600
Canada,SK,JANDG,Hydro,2035,4700
Canada,SK,JANDG,Natural Gas,2010,17660.214
Canada,SK,JANDG,Natural Gas,2020,19186.158
Canada,SK,JANDG,Natural Gas,2025,10800
Canada,SK,JANDG,Natural Gas,2030,5800
Canada,SK,JANDG,Natural Gas,2035,0
Canada,SK,JANDG,Natural gas with CCUS,2025,200
Canada,SK,JANDG,Natural gas with CCUS,2030,1300
Canada,SK,JANDG,Natural gas with CCUS,2035,1700
Canada,SK,JANDG,Nuclear,2010,0
Canada,SK,JANDG,Nuclear,2020,0
Canada,SK,JANDG,Nuclear,2025,0
Canada,SK,JANDG,Nuclear,2030,0
Canada,SK,JANDG,Nuclear,2035,0
Canada,SK,JANDG,Other,2010,0
Canada,SK,JANDG,Other,2020,84.658
Canada,SK,JANDG,Other fossil fuels,2025,8200
Canada,SK,JANDG,Other fossil fuels,2030,0
Canada,SK,JANDG,Other fossil fuels,2035,0
Canada,SK,JANDG,Solar,2010,0
Canada,SK,JANDG,Solar,2020,0.027
Canada,SK,JANDG,Solar,2025,1200
Canada,SK,JANDG,Solar,2030,4700
Canada,SK,JANDG,Solar,2035,6900
Canada,SK,JANDG,Wind,2010,535.365
Canada,SK,JANDG,Wind,2020,819.816
Canada,SK,JANDG,Wind,2025,2300
Canada,SK,JANDG,Wind,2030,6300
Canada,SK,JANDG,Wind,2035,9100
Canada,Terr,CER_HighDemand,Hydro,2010,609.226
Canada,Terr,CER_HighDemand,Hydro,2020,702.205
Canada,Terr,CER_HighDemand,Natural Gas,2010,682.873
Canada,Terr,CER_HighDemand,Natural Gas,2020,697.615
Canada,Terr,CER_HighDemand,Nuclear,2010,0
Canada,Terr,CER_HighDemand,Nuclear,2020,0
Canada,Terr,CER_HighDemand,Other,2010,0
Canada,Terr,CER_HighDemand,Other,2020,0
Canada,Terr,CER_HighDemand,Solar,2010,0
Canada,Terr,CER_HighDemand,Solar,2020,1.1
Canada,Terr,CER_HighDemand,Wind,2010,0.086
Canada,Terr,CER_HighDemand,Wind,2020,19.299
Canada,Terr,DSF,Hydro,2010,609.226
Canada,Terr,DSF,Hydro,2020,702.205
Canada,Terr,DSF,Natural Gas,2010,682.873
Canada,Terr,DSF,Natural Gas,2020,697.615
Canada,Terr,DSF,Nuclear,2010,0
Canada,Terr,DSF,Nuclear,2020,0
Canada,Terr,DSF,Other,2010,0
Canada,Terr,DSF,Other,2020,0
Canada,Terr,DSF,Solar,2010,0
Canada,Terr,DSF,Solar,2020,1.1
Canada,Terr,DSF,Wind,2010,0.086
Canada,Terr,DSF,Wind,2020,19.299
Canada,Terr,EPRI,Hydro,2010,609.226
Canada,Terr,EPRI,Hydro,2020,702.205
Canada,Terr,EPRI,Natural Gas,2010,682.873
Canada,Terr,EPRI,Natural Gas,2020,697.615
Canada,Terr,EPRI,Nuclear,2010,0
Canada,Terr,EPRI,Nuclear,2020,0
Canada,Terr,EPRI,Other,2010,0
Canada,Terr,EPRI,Other,2020,0
Canada,Terr,EPRI,Solar,2010,0
Canada,Terr,EPRI,Solar,2020,1.1
Canada,Terr,EPRI,Wind,2010,0.086
Canada,Terr,EPRI,Wind,2020,19.299
Canada,Terr,IET,Hydro,2010,609.226
Canada,Terr,IET,Hydro,2020,702.205
Canada,Terr,IET,Natural Gas,2010,682.873
Canada,Terr,IET,Natural Gas,2020,697.615
Canada,Terr,IET,Nuclear,2010,0
Canada,Terr,IET,Nuclear,2020,0
Canada,Terr,IET,Other,2010,0
Canada,Terr,IET,Other,2020,0
Canada,Terr,IET,Solar,2010,0
Canada,Terr,IET,Solar,2020,1.1
Canada,Terr,IET,Wind,2010,0.086
Canada,Terr,IET,Wind,2020,19.299
Canada,Terr,JANDG,Biomass,2025,0
Canada,Terr,JANDG,Biomass,2030,0
Canada,Terr,JANDG,Biomass,2035,0
Canada,Terr,JANDG,Biomass with CCUS,2025,0
Canada,Terr,JANDG,Biomass with CCUS,2030,0
Canada,Terr,JANDG,Biomass with CCUS,2035,0
Canada,Terr,JANDG,Hydro,2010,609.226
Canada,Terr,JANDG,Hydro,2020,702.205
Canada,Terr,JANDG,Hydro,2025,700
Canada,Terr,JANDG,Hydro,2030,700
Canada,Terr,JANDG,Hydro,2035,800
Canada,Terr,JANDG,Natural Gas,2010,682.873
Canada,Terr,JANDG,Natural Gas,2020,697.615
Canada,Terr,JANDG,Natural Gas,2025,100
Canada,Terr,JANDG,Natural Gas,2030,100
Canada,Terr,JANDG,Natural Gas,2035,0
Canada,Terr,JANDG,Natural gas with CCUS,2025,0
Canada,Terr,JANDG,Natural gas with CCUS,2030,0
Canada,Terr,JANDG,Natural gas with CCUS,2035,0
Canada,Terr,JANDG,Nuclear,2010,0
Canada,Terr,JANDG,Nuclear,2020,0
Canada,Terr,JANDG,Nuclear,2025,0
Canada,Terr,JANDG,Nuclear,2030,0
Canada,Terr,JANDG,Nuclear,2035,0
Canada,Terr,JANDG,Other,2010,0
Canada,Terr,JANDG,Other,2020,0
Canada,Terr,JANDG,Other fossil fuels,2025,500
Canada,Terr,JANDG,Other fossil fuels,2030,200
Canada,Terr,JANDG,Other fossil fuels,2035,0
Canada,Terr,JANDG,Solar,2010,0
Canada,Terr,JANDG,Solar,2020,1.1
Canada,Terr,JANDG,Solar,2025,0
Canada,Terr,JANDG,Solar,2030,0
Canada,Terr,JANDG,Solar,2035,0
Canada,Terr,JANDG,Wind,2010,0.086
Canada,Terr,JANDG,Wind,2020,19.299
Canada,Terr,JANDG,Wind,2025,100
Canada,Terr,JANDG,Wind,2030,400
Canada,Terr,JANDG,Wind,2035,800
Canada,YT,CER_HighDemand,Hydro,2010,380.434
Canada,YT,CER_HighDemand,Hydro,2020,447.668
Canada,YT,CER_HighDemand,Natural Gas,2010,23.621
Canada,YT,CER_HighDemand,Natural Gas,2020,94.242
Canada,YT,CER_HighDemand,Nuclear,2010,0
Canada,YT,CER_HighDemand,Nuclear,2020,0
Canada,YT,CER_HighDemand,Other,2010,0
Canada,YT,CER_HighDemand,Other,2020,0
Canada,YT,CER_HighDemand,Solar,2010,0
Canada,YT,CER_HighDemand,Solar,2020,0
Canada,YT,CER_HighDemand,Wind,2010,0.086
Canada,YT,CER_HighDemand,Wind,2020,0
Canada,YT,DSF,Hydro,2010,380.434
Canada,YT,DSF,Hydro,2020,447.668
Canada,YT,DSF,Natural Gas,2010,23.621
Canada,YT,DSF,Natural Gas,2020,94.242
Canada,YT,DSF,Nuclear,2010,0
Canada,YT,DSF,Nuclear,2020,0
Canada,YT,DSF,Other,2010,0
Canada,YT,DSF,Other,2020,0
Canada,YT,DSF,Solar,2010,0
Canada,YT,DSF,Solar,2020,0
Canada,YT,DSF,Wind,2010,0.086
Canada,YT,DSF,Wind,2020,0
Canada,YT,EPRI,Hydro,2010,380.434
Canada,YT,EPRI,Hydro,2020,447.668
Canada,YT,EPRI,Natural Gas,2010,23.621
Canada,YT,EPRI,Natural Gas,2020,94.242
Canada,YT,EPRI,Nuclear,2010,0
Canada,YT,EPRI,Nuclear,2020,0
Canada,YT,EPRI,Other,2010,0
Canada,YT,EPRI,Other,2020,0
Canada,YT,EPRI,Solar,2010,0
Canada,YT,EPRI,Solar,2020,0
Canada,YT,EPRI,Wind,2010,0.086
Canada,YT,EPRI,Wind,2020,0
Canada,YT,IET,Biomass,2025,0.8117915697222288
Canada,YT,IET,Biomass,2030,0.9282688836111184
Canada,YT,IET,Biomass,2035,1.0272460505555638
Canada,YT,IET,Biomass,2040,6.215620041111162
Canada,YT,IET,Biomass,2045,26.635115678889104
Canada,YT,IET,Biomass,2050,26.75062096194466
Canada,YT,IET,Distributed solar,2025,2.1340836358333504
Canada,YT,IET,Distributed solar,2030,1.6846803600000135
Canada,YT,IET,Distributed solar,2035,30.29733225000024
Canada,YT,IET,Distributed solar,2040,54.45053783333377
Canada,YT,IET,Distributed solar,2045,54.07616441666711
Canada,YT,IET,Distributed solar,2050,53.851540361111546
Canada,YT,IET,Hydro,2010,380.434
Canada,YT,IET,Hydro,2020,447.668
Canada,YT,IET,Hydro,2025,431.52725888889233
Canada,YT,IET,Hydro,2030,427.6300150000034
Canada,YT,IET,Hydro,2035,423.7504497222256
Canada,YT,IET,Hydro,2040,419.8885627777812
Canada,YT,IET,Hydro,2045,541.1759877777821
Canada,YT,IET,Hydro,2050,812.4537963888954
Canada,YT,IET,Natural Gas,2010,23.621
Canada,YT,IET,Natural Gas,2020,94.242
Canada,YT,IET,Natural Gas,2025,9.991284722222304
Canada,YT,IET,Natural Gas,2030,14.160067777777892
Canada,YT,IET,Natural Gas,2035,7.67662835277784
Canada,YT,IET,Natural Gas,2040,22.49763388888907
Canada,YT,IET,Natural Gas,2045,11.149600000000088
Canada,YT,IET,Natural Gas,2050,0
Canada,YT,IET,Nuclear,2010,0
Canada,YT,IET,Nuclear,2020,0
Canada,YT,IET,Other,2010,0
Canada,YT,IET,Other,2020,0
Canada,YT,IET,Other fossil fuels,2025,29.88328000000024
Canada,YT,IET,Other fossil fuels,2030,21.12678400000017
Canada,YT,IET,Other fossil fuels,2035,13.76020800000011
Canada,YT,IET,Other fossil fuels,2040,7.783552000000062
Canada,YT,IET,Other fossil fuels,2045,3.196816000000026
Canada,YT,IET,Other fossil fuels,2050,0
Canada,YT,IET,Solar,2010,0
Canada,YT,IET,Solar,2020,0
Canada,YT,IET,Solar,2025,0
Canada,YT,IET,Solar,2030,0
Canada,YT,IET,Solar,2035,0
Canada,YT,IET,Solar,2040,0
Canada,YT,IET,Solar,2045,0.9658996966666744
Canada,YT,IET,Solar,2050,2.2886010236111294
Canada,YT,IET,Storage,2025,0.612073683611116
Canada,YT,IET,Storage,2030,0.3661247975000029
Canada,YT,IET,Storage,2035,8.454480952777846
Canada,YT,IET,Storage,2040,22.4248322972224
Canada,YT,IET,Storage,2045,34.87605116666695
Canada,YT,IET,Storage,2050,69.37769775000056
Canada,YT,IET,Wind,2010,0.086
Canada,YT,IET,Wind,2020,0
Canada,YT,IET,Wind,2025,0.6466462500000051
Canada,YT,IET,Wind,2030,0.927074311944452
Canada,YT,IET,Wind,2035,0.927074311944452
Canada,YT,IET,Wind,2040,0.927074311944452
Canada,YT,IET,Wind,2045,0
Canada,YT,IET,Wind,2050,0
Canada,YT,JANDG,Hydro,2010,380.434
Canada,YT,JANDG,Hydro,2020,447.668
Canada,YT,JANDG,Natural Gas,2010,23.621
Canada,YT,JANDG,Natural Gas,2020,94.242
Canada,YT,JANDG,Nuclear,2010,0
Canada,YT,JANDG,Nuclear,2020,0
Canada,YT,JANDG,Other,2010,0
Canada,YT,JANDG,Other,2020,0
Canada,YT,JANDG,Solar,2010,0
Canada,YT,JANDG,Solar,2020,0
Canada,YT,JANDG,Wind,2010,0.086
Canada,YT,JANDG,Wind,2020,0
