Country,Region,scenario,technology,year,installed_capacity_MW
Canada,NL,IET,Distributed solar,2030,0.018
Canada,NL,CER_HighDemand,Hydro,2030,7500
Canada,NL,DSF,Hydro,2030,2479
Canada,NL,IET,Hydro,2030,176.32
Canada,NL,CER_HighDemand,Natural Gas,2030,251
Canada,NL,DSF,Natural Gas,2030,0
Canada,NL,IET,Natural Gas,2030,15.3
Canada,NL,DSF,Natural gas with CCUS,2030,0
Canada,NL,DSF,Nuclear,2030,0
Canada,NL,DSF,Other fossil fuels,2030,0
Canada,NL,IET,Other fossil fuels,2030,108
Canada,NL,IET,Other renewables,2030,9868
Canada,NL,DSF,Solar,2030,0
Canada,NL,CER_HighDemand,Storage,2030,0
Canada,NL,DSF,Storage,2030,0
Canada,NL,IET,Storage,2030,54.69
Canada,NL,CER_HighDemand,Wind,2030,54
Canada,NL,DSF,Wind,2030,27
Canada,NL,IET,Wind,2030,9.646252978
Canada,NS,DSF,Biomass,2030,97
Canada,NS,IET,Biomass,2030,1581.663995
Canada,NS,IET,Distributed solar,2030,198
Canada,NS,CER_HighDemand,Hydro,2030,376
Canada,NS,DSF,Hydro,2030,554
Canada,NS,IET,Hydro,2030,627.73135
Canada,NS,CER_HighDemand,Natural Gas,2030,482
Canada,NS,DSF,Natural Gas,2030,143
Canada,NS,IET,Natural Gas,2030,0
Canada,NS,DSF,Natural gas with CCUS,2030,0
Canada,NS,DSF,Nuclear,2030,0
Canada,NS,IET,Nuclear,2030,330.839537
Canada,NS,CER_HighDemand,Other fossil fuels,2030,1322
Canada,NS,DSF,Other fossil fuels,2030,0
Canada,NS,IET,Other fossil fuels,2030,229.8187784
Canada,NS,IET,Other renewables,2030,360
Canada,NS,CER_HighDemand,Solar,2030,26
Canada,NS,DSF,Solar,2030,0
Canada,NS,IET,Solar,2030,0.878003009
Canada,NS,CER_HighDemand,Storage,2030,32.44
Canada,NS,DSF,Storage,2030,107
Canada,NS,IET,Storage,2030,20
Canada,NS,CER_HighDemand,Wind,2030,2207
Canada,NS,DSF,Wind,2030,2843
Canada,NS,IET,Wind,2030,0.210185732
Canada,NT,IET,Biomass,2030,0.6452358610000001
Canada,NT,IET,Distributed solar,2030,56.2
Canada,NT,IET,Hydro,2030,84.36
Canada,NT,IET,Natural Gas,2030,0
Canada,NT,IET,Other fossil fuels,2030,26.99345455
Canada,NT,IET,Storage,2030,9.2
Canada,NT,IET,Wind,2030,0.14402835
Canada,NU,IET,Biomass,2030,1.256639025
Canada,NU,IET,Distributed solar,2030,0
Canada,NU,IET,Hydro,2030,41.04
Canada,NU,IET,Other fossil fuels,2030,0
Canada,NU,IET,Solar,2030,18.65090869
Canada,NU,IET,Storage,2030,45.53748737
Canada,NU,IET,Wind,2030,206.0397524
Canada,ON,DSF,Biomass,2030,239
Canada,ON,EPRI,Biomass,2030,92.57686
Canada,ON,IET,Biomass,2030,842.6232444
Canada,ON,JANDG,Biomass,2030,2700
Canada,ON,EPRI,Biomass CCUS,2030,0
Canada,ON,JANDG,Biomass with CCUS,2030,0
Canada,ON,EPRI,Distributed solar,2030,0
Canada,ON,IET,Distributed solar,2030,200
Canada,ON,EPRI,Energy efficiency,2030,0
Canada,ON,CER_HighDemand,Hydro,2030,9100
Canada,ON,DSF,Hydro,2030,8177
Canada,ON,EPRI,Hydro,2030,8990.001005
Canada,ON,IET,Hydro,2030,9250.9
Canada,ON,JANDG,Hydro,2030,9100
Canada,ON,CER_HighDemand,Natural Gas,2030,12313
Canada,ON,DSF,Natural Gas,2030,3221
Canada,ON,EPRI,Natural Gas,2030,11194.8698482
Canada,ON,IET,Natural Gas,2030,10708.9
Canada,ON,JANDG,Natural Gas,2030,0
Canada,ON,DSF,Natural gas with CCUS,2030,0
Canada,ON,EPRI,Natural gas with CCUS,2030,5864.12006
Canada,ON,JANDG,Natural gas with CCUS,2030,0
Canada,ON,CER_HighDemand,Nuclear,2030,10000
Canada,ON,DSF,Nuclear,2030,5181
Canada,ON,EPRI,Nuclear,2030,10165.183910999998
Canada,ON,IET,Nuclear,2030,8686
Canada,ON,JANDG,Nuclear,2030,10200
Canada,ON,DSF,Other fossil fuels,2030,0
Canada,ON,EPRI,Other fossil fuels,2030,83.26288199999999
Canada,ON,IET,Other fossil fuels,2030,11181.83471
Canada,ON,JANDG,Other fossil fuels,2030,0
Canada,ON,EPRI,Other renewables,2030,0
Canada,ON,IET,Other renewables,2030,0
Canada,ON,CER_HighDemand,Solar,2030,2815
Canada,ON,DSF,Solar,2030,1603
Canada,ON,EPRI,Solar,2030,380.870976
Canada,ON,IET,Solar,2030,7480.026137
Canada,ON,JANDG,Solar,2030,4200
Canada,ON,CER_HighDemand,Storage,2030,2174
Canada,ON,DSF,Storage,2030,203
Canada,ON,EPRI,Storage,2030,174.101427
Canada,ON,IET,Storage,2030,7261.777574
Canada,ON,CER_HighDemand,Wind,2030,17000
Canada,ON,DSF,Wind,2030,37873
Canada,ON,EPRI,Wind,2030,5685.643695999999
Canada,ON,IET,Wind,2030,11635.59621
Canada,ON,JANDG,Wind,2030,14400
Canada,PE,DSF,Biomass,2030,1
Canada,PE,IET,Biomass,2030,2.491898846
Canada,PE,IET,Distributed solar,2030,78.0976263
Canada,PE,DSF,Hydro,2030,0
Canada,PE,DSF,Natural Gas,2030,0
Canada,PE,DSF,Natural gas with CCUS,2030,0
Canada,PE,DSF,Nuclear,2030,0
Canada,PE,DSF,Other fossil fuels,2030,0
Canada,PE,IET,Other fossil fuels,2030,0
Canada,PE,IET,Other renewables,2030,64.72677283
Canada,PE,CER_HighDemand,Solar,2030,200
Canada,PE,DSF,Solar,2030,31
Canada,PE,IET,Solar,2030,0
Canada,PE,CER_HighDemand,Storage,2030,333.9
Canada,PE,DSF,Storage,2030,0
Canada,PE,IET,Storage,2030,64.67175511
Canada,PE,CER_HighDemand,Wind,2030,432.5
Canada,PE,DSF,Wind,2030,1096
Canada,PE,IET,Wind,2030,284.2266251
Canada,QC,DSF,Biomass,2030,418
Canada,QC,IET,Biomass,2030,470.8728905
Canada,QC,JANDG,Biomass,2030,500
Canada,QC,JANDG,Biomass with CCUS,2030,0
Canada,QC,IET,Distributed solar,2030,3.86596666
Canada,QC,CER_HighDemand,Hydro,2030,42000
Canada,QC,DSF,Hydro,2030,45972
Canada,QC,IET,Hydro,2030,40947.16
Canada,QC,JANDG,Hydro,2030,40400
Canada,QC,CER_HighDemand,Natural Gas,2030,6580
Canada,QC,DSF,Natural Gas,2030,966
Canada,QC,IET,Natural Gas,2030,1011
Canada,QC,JANDG,Natural Gas,2030,0
Canada,QC,DSF,Natural gas with CCUS,2030,0
Canada,QC,JANDG,Natural gas with CCUS,2030,0
Canada,QC,DSF,Nuclear,2030,0
Canada,QC,JANDG,Nuclear,2030,0
Canada,QC,DSF,Other fossil fuels,2030,0
Canada,QC,IET,Other fossil fuels,2030,126.788
Canada,QC,JANDG,Other fossil fuels,2030,0
Canada,QC,IET,Other renewables,2030,0.895609756
Canada,QC,CER_HighDemand,Solar,2030,4903
Canada,QC,DSF,Solar,2030,10
Canada,QC,IET,Solar,2030,9.5
Canada,QC,JANDG,Solar,2030,0
Canada,QC,CER_HighDemand,Storage,2030,4884
Canada,QC,DSF,Storage,2030,0
Canada,QC,IET,Storage,2030,1666.14819
Canada,QC,CER_HighDemand,Wind,2030,4529
Canada,QC,DSF,Wind,2030,5646
Canada,QC,IET,Wind,2030,3884.1
Canada,QC,JANDG,Wind,2030,8300
Canada,QCNL,EPRI,Biomass,2030,260.026502
Canada,QCNL,EPRI,Biomass CCUS,2030,0
Canada,QCNL,EPRI,Distributed solar,2030,0
Canada,QCNL,EPRI,Energy efficiency,2030,0
Canada,QCNL,EPRI,Hydro,2030,47830.00257
Canada,QCNL,EPRI,Natural Gas,2030,565.526359
Canada,QCNL,EPRI,Natural gas with CCUS,2030,1.23232
Canada,QCNL,EPRI,Nuclear,2030,0.1474849999999999
Canada,QCNL,EPRI,Other fossil fuels,2030,1510.384698
Canada,QCNL,EPRI,Other renewables,2030,0
Canada,QCNL,EPRI,Solar,2030,0.2118999999999999
Canada,QCNL,EPRI,Storage,2030,0.1308899999999999
Canada,QCNL,EPRI,Wind,2030,16316.46338
Canada,SK,DSF,Biomass,2030,20
Canada,SK,EPRI,Biomass,2030,106.609457
Canada,SK,IET,Biomass,2030,1.6
Canada,SK,JANDG,Biomass,2030,300
Canada,SK,EPRI,Biomass CCUS,2030,0
Canada,SK,JANDG,Biomass with CCUS,2030,0
Canada,SK,EPRI,Distributed solar,2030,0
Canada,SK,IET,Distributed solar,2030,1092.547509
Canada,SK,EPRI,Energy efficiency,2030,0
Canada,SK,CER_HighDemand,Hydro,2030,890
Canada,SK,DSF,Hydro,2030,1178
Canada,SK,EPRI,Hydro,2030,889.001054
Canada,SK,IET,Hydro,2030,871
Canada,SK,JANDG,Hydro,2030,900
Canada,SK,CER_HighDemand,Natural Gas,2030,2377
Canada,SK,DSF,Natural Gas,2030,0
Canada,SK,EPRI,Natural Gas,2030,2686.902626
Canada,SK,IET,Natural Gas,2030,2057
Canada,SK,JANDG,Natural Gas,2030,1300
Canada,SK,CER_HighDemand,Natural gas with CCUS,2030,283.9
Canada,SK,DSF,Natural gas with CCUS,2030,0
Canada,SK,EPRI,Natural gas with CCUS,2030,1133.13796
Canada,SK,JANDG,Natural gas with CCUS,2030,400
Canada,SK,DSF,Nuclear,2030,0
Canada,SK,EPRI,Nuclear,2030,0.344803
Canada,SK,IET,Nuclear,2030,0
Canada,SK,JANDG,Nuclear,2030,0
Canada,SK,DSF,Other fossil fuels,2030,0
Canada,SK,EPRI,Other fossil fuels,2030,0.424
Canada,SK,IET,Other fossil fuels,2030,674.6214415999999
Canada,SK,JANDG,Other fossil fuels,2030,0
Canada,SK,EPRI,Other renewables,2030,0
Canada,SK,IET,Other renewables,2030,0
Canada,SK,CER_HighDemand,Solar,2030,1932
Canada,SK,DSF,Solar,2030,40
Canada,SK,EPRI,Solar,2030,0.930292
Canada,SK,IET,Solar,2030,348.3449231
Canada,SK,JANDG,Solar,2030,3000
Canada,SK,CER_HighDemand,Storage,2030,792.9
Canada,SK,DSF,Storage,2030,5
Canada,SK,EPRI,Storage,2030,527.447079
Canada,SK,IET,Storage,2030,443.2406149
Canada,SK,CER_HighDemand,Wind,2030,3520
Canada,SK,DSF,Wind,2030,9818
Canada,SK,EPRI,Wind,2030,3427.086846
Canada,SK,IET,Wind,2030,763.2698803
Canada,SK,JANDG,Wind,2030,1800
Canada,Terr,JANDG,Biomass,2030,0
Canada,Terr,JANDG,Biomass with CCUS,2030,0
Canada,Terr,JANDG,Hydro,2030,200
Canada,Terr,JANDG,Natural Gas,2030,0
Canada,Terr,JANDG,Natural gas with CCUS,2030,0
Canada,Terr,JANDG,Nuclear,2030,0
Canada,Terr,JANDG,Other fossil fuels,2030,100
Canada,Terr,JANDG,Solar,2030,0
Canada,Terr,JANDG,Wind,2030,100
Canada,YT,IET,Biomass,2030,0.117740853
Canada,YT,IET,Distributed solar,2030,1.32
Canada,YT,IET,Hydro,2030,93.97560976
Canada,YT,IET,Natural Gas,2030,4.4
Canada,YT,IET,Other fossil fuels,2030,25.84
Canada,YT,IET,Solar,2030,0
Canada,YT,IET,Storage,2030,0.27089109
Canada,YT,IET,Wind,2030,0.81
Canada,AB,DSF,Biomass,2035,423
Canada,AB,EPRI,Biomass,2035,721.228287
Canada,AB,IET,Biomass,2035,798.87952468
Canada,AB,JANDG,Biomass,2035,2800
Canada,AB,EPRI,Biomass CCUS,2035,0
Canada,AB,JANDG,Biomass with CCUS,2035,400
Canada,AB,EPRI,Distributed solar,2035,0
Canada,AB,IET,Distributed solar,2035,4408.04396
Canada,AB,EPRI,Energy efficiency,2035,0
Canada,AB,DSF,Hydro,2035,0
Canada,AB,EPRI,Hydro,2035,1204.001981
Canada,AB,IET,Hydro,2035,894
Canada,AB,JANDG,Hydro,2035,1200
Canada,AB,DSF,Natural Gas,2035,0
Canada,AB,EPRI,Natural Gas,2035,9725.154061
Canada,AB,IET,Natural Gas,2035,8310.505238
Canada,AB,JANDG,Natural Gas,2035,0
Canada,AB,DSF,Natural gas with CCUS,2035,0
Canada,AB,EPRI,Natural gas with CCUS,2035,9536.114777
Canada,AB,JANDG,Natural gas with CCUS,2035,2300
Canada,AB,DSF,Nuclear,2035,0
Canada,AB,EPRI,Nuclear,2035,129.074185
Canada,AB,IET,Nuclear,2035,0
Canada,AB,JANDG,Nuclear,2035,0
Canada,AB,DSF,Other fossil fuels,2035,0
Canada,AB,EPRI,Other fossil fuels,2035,0.471
Canada,AB,IET,Other fossil fuels,2035,23.1
Canada,AB,JANDG,Other fossil fuels,2035,0
Canada,AB,EPRI,Other renewables,2035,0
Canada,AB,IET,Other renewables,2035,1500
Canada,AB,DSF,Solar,2035,2000
Canada,AB,EPRI,Solar,2035,3689.354321
Canada,AB,IET,Solar,2035,4239.366446
Canada,AB,JANDG,Solar,2035,12900
Canada,AB,DSF,Storage,2035,3163
Canada,AB,EPRI,Storage,2035,5340.107671
Canada,AB,IET,Storage,2035,3647.521603
Canada,AB,DSF,Wind,2035,48576
Canada,AB,EPRI,Wind,2035,7902.82123
Canada,AB,IET,Wind,2035,8293.445427
Canada,AB,JANDG,Wind,2035,18400
Canada,BC,DSF,Biomass,2035,304
Canada,BC,EPRI,Biomass,2035,752.3688960000001
Canada,BC,IET,Biomass,2035,2908.6342249000004
Canada,BC,JANDG,Biomass,2035,2000
Canada,BC,EPRI,Biomass CCUS,2035,0
Canada,BC,JANDG,Biomass with CCUS,2035,0
Canada,BC,EPRI,Distributed solar,2035,0
Canada,BC,IET,Distributed solar,2035,3753.073893
Canada,BC,EPRI,Energy efficiency,2035,0
Canada,BC,DSF,Hydro,2035,17665
Canada,BC,EPRI,Hydro,2035,17659.00236
Canada,BC,IET,Hydro,2035,16468.8
Canada,BC,JANDG,Hydro,2035,16500
Canada,BC,DSF,Natural Gas,2035,0
Canada,BC,EPRI,Natural Gas,2035,342.688654
Canada,BC,IET,Natural Gas,2035,516.2380952
Canada,BC,JANDG,Natural Gas,2035,0
Canada,BC,DSF,Natural gas with CCUS,2035,0
Canada,BC,EPRI,Natural gas with CCUS,2035,1159.399123
Canada,BC,JANDG,Natural gas with CCUS,2035,0
Canada,BC,DSF,Nuclear,2035,0
Canada,BC,EPRI,Nuclear,2035,0.276111
Canada,BC,IET,Nuclear,2035,0
Canada,BC,JANDG,Nuclear,2035,0
Canada,BC,DSF,Other fossil fuels,2035,0
Canada,BC,EPRI,Other fossil fuels,2035,0.0865
Canada,BC,IET,Other fossil fuels,2035,29.502
Canada,BC,JANDG,Other fossil fuels,2035,0
Canada,BC,EPRI,Other renewables,2035,0
Canada,BC,IET,Other renewables,2035,4.338366451
Canada,BC,DSF,Solar,2035,2000
Canada,BC,EPRI,Solar,2035,216.667086
Canada,BC,IET,Solar,2035,0
Canada,BC,JANDG,Solar,2035,300
Canada,BC,DSF,Storage,2035,0
Canada,BC,EPRI,Storage,2035,550.859493
Canada,BC,IET,Storage,2035,670.1054925
Canada,BC,DSF,Wind,2035,8429
Canada,BC,EPRI,Wind,2035,4007.663275
Canada,BC,IET,Wind,2035,712.5
Canada,BC,JANDG,Wind,2035,4400
Canada,Maritimes,EPRI,Biomass,2035,747.7342070000001
Canada,Maritimes,JANDG,Biomass,2035,400
Canada,Maritimes,EPRI,Biomass CCUS,2035,0
Canada,Maritimes,JANDG,Biomass with CCUS,2035,0
Canada,Maritimes,EPRI,Distributed solar,2035,0
Canada,Maritimes,EPRI,Energy efficiency,2035,0
Canada,Maritimes,EPRI,Hydro,2035,1479.000848
Canada,Maritimes,JANDG,Hydro,2035,8100
Canada,Maritimes,EPRI,Natural Gas,2035,986.364761
Canada,Maritimes,JANDG,Natural Gas,2035,0
Canada,Maritimes,EPRI,Natural gas with CCUS,2035,818.702062
Canada,Maritimes,JANDG,Natural gas with CCUS,2035,0
Canada,Maritimes,EPRI,Nuclear,2035,559.9695429999999
Canada,Maritimes,JANDG,Nuclear,2035,700
Canada,Maritimes,EPRI,Other fossil fuels,2035,390.357587
Canada,Maritimes,JANDG,Other fossil fuels,2035,0
Canada,Maritimes,EPRI,Other renewables,2035,0
Canada,Maritimes,EPRI,Solar,2035,0.5254220000000001
Canada,Maritimes,JANDG,Solar,2035,0
Canada,Maritimes,EPRI,Storage,2035,729.348404
Canada,Maritimes,EPRI,Wind,2035,6248.924126000001
Canada,Maritimes,JANDG,Wind,2035,4900
Canada,MB,DSF,Biomass,2035,0
Canada,MB,EPRI,Biomass,2035,0.139458
Canada,MB,IET,Biomass,2035,96.04371795
Canada,MB,JANDG,Biomass,2035,800
Canada,MB,EPRI,Biomass CCUS,2035,0
Canada,MB,JANDG,Biomass with CCUS,2035,0
Canada,MB,EPRI,Distributed solar,2035,0
Canada,MB,IET,Distributed solar,2035,925.9204116
Canada,MB,EPRI,Energy efficiency,2035,0
Canada,MB,DSF,Hydro,2035,5568
Canada,MB,EPRI,Hydro,2035,7539.002037
Canada,MB,IET,Hydro,2035,6301.836211
Canada,MB,JANDG,Hydro,2035,5500
Canada,MB,DSF,Natural Gas,2035,0
Canada,MB,EPRI,Natural Gas,2035,0.924348
Canada,MB,IET,Natural Gas,2035,510
Canada,MB,JANDG,Natural Gas,2035,0
Canada,MB,DSF,Natural gas with CCUS,2035,0
Canada,MB,EPRI,Natural gas with CCUS,2035,0.116813
Canada,MB,JANDG,Natural gas with CCUS,2035,0
Canada,MB,DSF,Nuclear,2035,0
Canada,MB,EPRI,Nuclear,2035,0.0965
Canada,MB,JANDG,Nuclear,2035,0
Canada,MB,DSF,Other fossil fuels,2035,0
Canada,MB,EPRI,Other fossil fuels,2035,0.0147
Canada,MB,IET,Other fossil fuels,2035,7.92
Canada,MB,JANDG,Other fossil fuels,2035,0
Canada,MB,EPRI,Other renewables,2035,0
Canada,MB,DSF,Solar,2035,300
Canada,MB,EPRI,Solar,2035,0.2705999999999999
Canada,MB,IET,Solar,2035,0
Canada,MB,JANDG,Solar,2035,0
Canada,MB,DSF,Storage,2035,0
Canada,MB,EPRI,Storage,2035,0.279778
Canada,MB,IET,Storage,2035,193.2942096
Canada,MB,DSF,Wind,2035,2809
Canada,MB,EPRI,Wind,2035,6.717728
Canada,MB,IET,Wind,2035,258.45
Canada,MB,JANDG,Wind,2035,2000
Canada,NB,DSF,Biomass,2035,119
Canada,NB,IET,Biomass,2035,516.7416142000001
Canada,NB,IET,Distributed solar,2035,458.9417399
Canada,NB,DSF,Hydro,2035,944
Canada,NB,IET,Hydro,2035,956
Canada,NB,DSF,Natural Gas,2035,0
Canada,NB,IET,Natural Gas,2035,348
Canada,NB,DSF,Natural gas with CCUS,2035,0
Canada,NB,DSF,Nuclear,2035,630
Canada,NB,IET,Nuclear,2035,705
Canada,NB,DSF,Other fossil fuels,2035,0
Canada,NB,IET,Other fossil fuels,2035,1503
Canada,NB,DSF,Solar,2035,0
Canada,NB,IET,Solar,2035,1032.402324
Canada,NB,DSF,Storage,2035,173
Canada,NB,IET,Storage,2035,776.6239976
Canada,NB,DSF,Wind,2035,266
Canada,NB,IET,Wind,2035,1918.809171
Canada,NL,DSF,Biomass,2035,0
Canada,NL,IET,Biomass,2035,1.545754889
Canada,NL,IET,Distributed solar,2035,0.013
Canada,NL,DSF,Hydro,2035,2479
Canada,NL,IET,Hydro,2035,153.12
Canada,NL,DSF,Natural Gas,2035,0
Canada,NL,IET,Natural Gas,2035,15.3
Canada,NL,DSF,Natural gas with CCUS,2035,0
Canada,NL,DSF,Nuclear,2035,0
Canada,NL,DSF,Other fossil fuels,2035,0
Canada,NL,IET,Other fossil fuels,2035,108
Canada,NL,IET,Other renewables,2035,9868
Canada,NL,DSF,Solar,2035,0
Canada,NL,DSF,Storage,2035,160
Canada,NL,IET,Storage,2035,54.69
Canada,NL,DSF,Wind,2035,72
Canada,NL,IET,Wind,2035,9.646252978
Canada,NS,DSF,Biomass,2035,97
Canada,NS,IET,Biomass,2035,1676.46476671
Canada,NS,IET,Distributed solar,2035,198
Canada,NS,DSF,Hydro,2035,554
Canada,NS,IET,Hydro,2035,686.5985944
Canada,NS,DSF,Natural Gas,2035,0
Canada,NS,IET,Natural Gas,2035,0
Canada,NS,DSF,Natural gas with CCUS,2035,0
Canada,NS,DSF,Nuclear,2035,0
Canada,NS,IET,Nuclear,2035,376.6455122
Canada,NS,DSF,Other fossil fuels,2035,0
Canada,NS,IET,Other fossil fuels,2035,913.9553272
Canada,NS,IET,Other renewables,2035,360
Canada,NS,DSF,Solar,2035,0
Canada,NS,IET,Solar,2035,153.4532958
Canada,NS,DSF,Storage,2035,107
Canada,NS,IET,Storage,2035,20
Canada,NS,DSF,Wind,2035,4502
Canada,NS,IET,Wind,2035,0.228053355
Canada,NT,IET,Biomass,2035,196.87142826
Canada,NT,IET,Distributed solar,2035,107.8558878
Canada,NT,IET,Hydro,2035,73.26
Canada,NT,IET,Natural Gas,2035,11.16417378
Canada,NT,IET,Other fossil fuels,2035,26.99072727
Canada,NT,IET,Storage,2035,9.2
Canada,NT,IET,Wind,2035,0.162782697
Canada,NU,IET,Biomass,2035,16.0573993
Canada,NU,IET,Distributed solar,2035,0
Canada,NU,IET,Hydro,2035,35.64
Canada,NU,IET,Other fossil fuels,2035,0
Canada,NU,IET,Solar,2035,30.67103854
Canada,NU,IET,Storage,2035,66.91250195
Canada,NU,IET,Wind,2035,206.552573
Canada,ON,DSF,Biomass,2035,188
Canada,ON,EPRI,Biomass,2035,92.605367
Canada,ON,IET,Biomass,2035,842.6232444
Canada,ON,JANDG,Biomass,2035,3700
Canada,ON,EPRI,Biomass CCUS,2035,0
Canada,ON,JANDG,Biomass with CCUS,2035,0
Canada,ON,EPRI,Distributed solar,2035,0
Canada,ON,IET,Distributed solar,2035,200
Canada,ON,EPRI,Energy efficiency,2035,0
Canada,ON,DSF,Hydro,2035,8132
Canada,ON,EPRI,Hydro,2035,9240.000905
Canada,ON,IET,Hydro,2035,9250.9
Canada,ON,JANDG,Hydro,2035,9100
Canada,ON,DSF,Natural Gas,2035,0
Canada,ON,EPRI,Natural Gas,2035,11195.088516
Canada,ON,IET,Natural Gas,2035,10708.9
Canada,ON,JANDG,Natural Gas,2035,0
Canada,ON,DSF,Natural gas with CCUS,2035,0
Canada,ON,EPRI,Natural gas with CCUS,2035,8227.198429
Canada,ON,JANDG,Natural gas with CCUS,2035,0
Canada,ON,DSF,Nuclear,2035,4300
Canada,ON,EPRI,Nuclear,2035,10165.903292
Canada,ON,IET,Nuclear,2035,9916
Canada,ON,JANDG,Nuclear,2035,10200
Canada,ON,DSF,Other fossil fuels,2035,0
Canada,ON,EPRI,Other fossil fuels,2035,83.3
Canada,ON,IET,Other fossil fuels,2035,11048.95094
Canada,ON,JANDG,Other fossil fuels,2035,0
Canada,ON,EPRI,Other renewables,2035,0
Canada,ON,IET,Other renewables,2035,0
Canada,ON,DSF,Solar,2035,2000
Canada,ON,EPRI,Solar,2035,381.806688
Canada,ON,IET,Solar,2035,11556.19442
Canada,ON,JANDG,Solar,2035,4400
Canada,ON,DSF,Storage,2035,4645
Canada,ON,EPRI,Storage,2035,2057.971486
Canada,ON,IET,Storage,2035,9951.116293
Canada,ON,DSF,Wind,2035,52140
Canada,ON,EPRI,Wind,2035,6457.239527
Canada,ON,IET,Wind,2035,17976.30243
Canada,ON,JANDG,Wind,2035,20000
Canada,PE,DSF,Biomass,2035,1
Canada,PE,IET,Biomass,2035,2.558935353
Canada,PE,IET,Distributed solar,2035,77.76429297
Canada,PE,DSF,Hydro,2035,0
Canada,PE,DSF,Natural Gas,2035,0
Canada,PE,DSF,Natural gas with CCUS,2035,0
Canada,PE,DSF,Nuclear,2035,0
Canada,PE,DSF,Other fossil fuels,2035,0
Canada,PE,IET,Other fossil fuels,2035,0
Canada,PE,IET,Other renewables,2035,64.72677283
Canada,PE,DSF,Solar,2035,31
Canada,PE,IET,Solar,2035,0
Canada,PE,DSF,Storage,2035,11
Canada,PE,IET,Storage,2035,113.3380892
Canada,PE,DSF,Wind,2035,1134
Canada,PE,IET,Wind,2035,420.8973601
Canada,QC,DSF,Biomass,2035,418
Canada,QC,IET,Biomass,2035,1149.3523815
Canada,QC,JANDG,Biomass,2035,800
Canada,QC,JANDG,Biomass with CCUS,2035,0
Canada,QC,IET,Distributed solar,2035,5197.825655
Canada,QC,DSF,Hydro,2035,45967
Canada,QC,IET,Hydro,2035,41827.16
Canada,QC,JANDG,Hydro,2035,40400
Canada,QC,DSF,Natural Gas,2035,0
Canada,QC,IET,Natural Gas,2035,1011
Canada,QC,JANDG,Natural Gas,2035,0
Canada,QC,DSF,Natural gas with CCUS,2035,0
Canada,QC,JANDG,Natural gas with CCUS,2035,0
Canada,QC,DSF,Nuclear,2035,0
Canada,QC,JANDG,Nuclear,2035,0
Canada,QC,DSF,Other fossil fuels,2035,0
Canada,QC,IET,Other fossil fuels,2035,126.788
Canada,QC,JANDG,Other fossil fuels,2035,0
Canada,QC,IET,Other renewables,2035,0.391430701
Canada,QC,DSF,Solar,2035,0
Canada,QC,IET,Solar,2035,981.1255264
Canada,QC,JANDG,Solar,2035,0
Canada,QC,DSF,Storage,2035,0
Canada,QC,IET,Storage,2035,2717.239431
Canada,QC,DSF,Wind,2035,5999
Canada,QC,IET,Wind,2035,3883.683333
Canada,QC,JANDG,Wind,2035,10500
Canada,QCNL,EPRI,Biomass,2035,260.043807
Canada,QCNL,EPRI,Biomass CCUS,2035,0
Canada,QCNL,EPRI,Distributed solar,2035,0
Canada,QCNL,EPRI,Energy efficiency,2035,0
Canada,QCNL,EPRI,Hydro,2035,50100.00291
Canada,QCNL,EPRI,Natural Gas,2035,565.6672420000001
Canada,QCNL,EPRI,Natural gas with CCUS,2035,293.073199
Canada,QCNL,EPRI,Nuclear,2035,0.245684
Canada,QCNL,EPRI,Other fossil fuels,2035,1210.385579
Canada,QCNL,EPRI,Other renewables,2035,0
Canada,QCNL,EPRI,Solar,2035,0.403686
Canada,QCNL,EPRI,Storage,2035,148.069327
Canada,QCNL,EPRI,Wind,2035,16317.313569999998
Canada,SK,DSF,Biomass,2035,20
Canada,SK,EPRI,Biomass,2035,106.768732
Canada,SK,IET,Biomass,2035,130.0586779
Canada,SK,JANDG,Biomass,2035,700
Canada,SK,EPRI,Biomass CCUS,2035,0
Canada,SK,JANDG,Biomass with CCUS,2035,100
Canada,SK,EPRI,Distributed solar,2035,0
Canada,SK,IET,Distributed solar,2035,1089.587509
Canada,SK,EPRI,Energy efficiency,2035,0
Canada,SK,DSF,Hydro,2035,1178
Canada,SK,EPRI,Hydro,2035,1009.000868
Canada,SK,IET,Hydro,2035,871
Canada,SK,JANDG,Hydro,2035,900
Canada,SK,DSF,Natural Gas,2035,0
Canada,SK,EPRI,Natural Gas,2035,2687.014743
Canada,SK,IET,Natural Gas,2035,1939
Canada,SK,JANDG,Natural Gas,2035,0
Canada,SK,DSF,Natural gas with CCUS,2035,0
Canada,SK,EPRI,Natural gas with CCUS,2035,1737.330475
Canada,SK,JANDG,Natural gas with CCUS,2035,500
Canada,SK,DSF,Nuclear,2035,0
Canada,SK,EPRI,Nuclear,2035,0.775551
Canada,SK,IET,Nuclear,2035,0
Canada,SK,JANDG,Nuclear,2035,0
Canada,SK,DSF,Other fossil fuels,2035,0
Canada,SK,EPRI,Other fossil fuels,2035,0.232
Canada,SK,IET,Other fossil fuels,2035,923.6648832
Canada,SK,JANDG,Other fossil fuels,2035,0
Canada,SK,EPRI,Other renewables,2035,0
Canada,SK,IET,Other renewables,2035,0
Canada,SK,DSF,Solar,2035,2000
Canada,SK,EPRI,Solar,2035,400.071091
Canada,SK,IET,Solar,2035,2564.388796
Canada,SK,JANDG,Solar,2035,4200
